algorithm,unique_user_id,k,precision,recall,ndcg,hit_rate
Personalized,9cc73b2f1f13d58e4e11389fde3e2402,10,0.0,0.0,0.0,0.0
Personalized,9cc73b2f1f13d58e4e11389fde3e2402,20,0.0,0.0,0.0,0.0
Personalized,9ccfff93c79f3dd996cce15f26480c5b,5,0.0,0.0,0.0,0.0
Personalized,9ccfff93c79f3dd996cce15f26480c5b,10,0.0,0.0,0.0,0.0
Personalized,9ccfff93c79f3dd996cce15f26480c5b,20,0.05,1.0,0.23981246656813146,1.0
Personalized,9d2b062dc07734a1d7053478a7e83280,5,0.0,0.0,0.0,0.0
Personalized,9d2b062dc07734a1d7053478a7e83280,10,0.0,0.0,0.0,0.0
Personalized,9d2b062dc07734a1d7053478a7e83280,20,0.0,0.0,0.0,0.0
Personalized,9d31457a03125fc870787a251760315a,5,0.0,0.0,0.0,0.0
Personalized,9d31457a03125fc870787a251760315a,10,0.0,0.0,0.0,0.0
Personalized,9d31457a03125fc870787a251760315a,20,0.0,0.0,0.0,0.0
Personalized,9d42d5ee226121b6dc867197ce0529cc,5,0.0,0.0,0.0,0.0
Personalized,9d42d5ee226121b6dc867197ce0529cc,10,0.0,0.0,0.0,0.0
Personalized,9d42d5ee226121b6dc867197ce0529cc,20,0.0,0.0,0.0,0.0
Personalized,9d4dad0a5382a8d234d0ad979dc594f2,5,0.0,0.0,0.0,0.0
Personalized,9d4dad0a5382a8d234d0ad979dc594f2,10,0.0,0.0,0.0,0.0
Personalized,9d4dad0a5382a8d234d0ad979dc594f2,20,0.0,0.0,0.0,0.0
Personalized,9d62781deeb1060adc0f47a86d4a2ef3,5,0.0,0.0,0.0,0.0
Personalized,9d62781deeb1060adc0f47a86d4a2ef3,10,0.0,0.0,0.0,0.0
Personalized,9d62781deeb1060adc0f47a86d4a2ef3,20,0.0,0.0,0.0,0.0
Personalized,9d8130e675ce6c1f24cd519444f7642b,5,0.0,0.0,0.0,0.0
Personalized,9d8130e675ce6c1f24cd519444f7642b,10,0.0,0.0,0.0,0.0
Personalized,9d8130e675ce6c1f24cd519444f7642b,20,0.0,0.0,0.0,0.0
Personalized,9dc44558922ff57d14d99f20d37f440f,5,0.0,0.0,0.0,0.0
Personalized,9dc44558922ff57d14d99f20d37f440f,10,0.0,0.0,0.0,0.0
Personalized,9dc44558922ff57d14d99f20d37f440f,20,0.0,0.0,0.0,0.0
Personalized,9e174aadbc877e3c42ca03babfd157f8,5,0.0,0.0,0.0,0.0
Personalized,9e174aadbc877e3c42ca03babfd157f8,10,0.0,0.0,0.0,0.0
Personalized,9e174aadbc877e3c42ca03babfd157f8,20,0.0,0.0,0.0,0.0
Personalized,9e4accf95024aa6565ca1efcadb96752,5,0.0,0.0,0.0,0.0
Personalized,9e4accf95024aa6565ca1efcadb96752,10,0.0,0.0,0.0,0.0
Personalized,9e4accf95024aa6565ca1efcadb96752,20,0.0,0.0,0.0,0.0
Personalized,9e527c9bc89a4228e5d8e136712ec63e,5,0.0,0.0,0.0,0.0
Personalized,9e527c9bc89a4228e5d8e136712ec63e,10,0.0,0.0,0.0,0.0
Personalized,9e527c9bc89a4228e5d8e136712ec63e,20,0.0,0.0,0.0,0.0
Personalized,9e7dda935aae28fb55d7170f335e9826,5,0.0,0.0,0.0,0.0
Personalized,9e7dda935aae28fb55d7170f335e9826,10,0.0,0.0,0.0,0.0
Personalized,9e7dda935aae28fb55d7170f335e9826,20,0.0,0.0,0.0,0.0
Personalized,9eaed62db4e25ad2ac2fcdec58a8e6cc,5,0.0,0.0,0.0,0.0
Personalized,9eaed62db4e25ad2ac2fcdec58a8e6cc,10,0.0,0.0,0.0,0.0
Personalized,9eaed62db4e25ad2ac2fcdec58a8e6cc,20,0.0,0.0,0.0,0.0
Personalized,9eaee1fe94e2155bde44087d299c0b9d,5,0.0,0.0,0.0,0.0
Personalized,9eaee1fe94e2155bde44087d299c0b9d,10,0.0,0.0,0.0,0.0
Personalized,9eaee1fe94e2155bde44087d299c0b9d,20,0.0,0.0,0.0,0.0
Personalized,9eb6958dbab7b4136d22e411cfa8ff03,5,0.0,0.0,0.0,0.0
Personalized,9eb6958dbab7b4136d22e411cfa8ff03,10,0.0,0.0,0.0,0.0
Personalized,9eb6958dbab7b4136d22e411cfa8ff03,20,0.0,0.0,0.0,0.0
Personalized,9eb77967122094a4eea4084933b47a1e,5,0.0,0.0,0.0,0.0
Personalized,9eb77967122094a4eea4084933b47a1e,10,0.0,0.0,0.0,0.0
Personalized,9eb77967122094a4eea4084933b47a1e,20,0.0,0.0,0.0,0.0
Personalized,9f10a450cddebea0e7cd86f67c894d1c,5,0.0,0.0,0.0,0.0
Personalized,9f10a450cddebea0e7cd86f67c894d1c,10,0.0,0.0,0.0,0.0
Personalized,9f10a450cddebea0e7cd86f67c894d1c,20,0.0,0.0,0.0,0.0
Personalized,9f227c6fa314eba38c6481b38736ba75,5,0.0,0.0,0.0,0.0
Personalized,9f227c6fa314eba38c6481b38736ba75,10,0.0,0.0,0.0,0.0
Personalized,9f227c6fa314eba38c6481b38736ba75,20,0.0,0.0,0.0,0.0
Personalized,9f2dbd2760e261a9735db254ddb9468d,5,0.0,0.0,0.0,0.0
Personalized,9f2dbd2760e261a9735db254ddb9468d,10,0.0,0.0,0.0,0.0
Personalized,9f2dbd2760e261a9735db254ddb9468d,20,0.0,0.0,0.0,0.0
Personalized,9f3495fec7de50e7f0e31d3f1ed3c526,5,0.0,0.0,0.0,0.0
Personalized,9f3495fec7de50e7f0e31d3f1ed3c526,10,0.0,0.0,0.0,0.0
Personalized,9f3495fec7de50e7f0e31d3f1ed3c526,20,0.0,0.0,0.0,0.0
Personalized,9f37b1215df84eae065524290b66cba6,5,0.0,0.0,0.0,0.0
Personalized,9f37b1215df84eae065524290b66cba6,10,0.0,0.0,0.0,0.0
Personalized,9f37b1215df84eae065524290b66cba6,20,0.0,0.0,0.0,0.0
Personalized,9f48470c2d3437ff6894dac1603b3e44,5,0.0,0.0,0.0,0.0
Personalized,9f48470c2d3437ff6894dac1603b3e44,10,0.0,0.0,0.0,0.0
Personalized,9f48470c2d3437ff6894dac1603b3e44,20,0.0,0.0,0.0,0.0
Personalized,9f5e91d56f3c3c192a0ee7fa88de7113,5,0.0,0.0,0.0,0.0
Personalized,9f5e91d56f3c3c192a0ee7fa88de7113,10,0.0,0.0,0.0,0.0
Personalized,9f5e91d56f3c3c192a0ee7fa88de7113,20,0.0,0.0,0.0,0.0
Personalized,9f6a13c93d886acbefe16ad39bbfb85c,5,0.0,0.0,0.0,0.0
Personalized,9f6a13c93d886acbefe16ad39bbfb85c,10,0.0,0.0,0.0,0.0
Personalized,9f6a13c93d886acbefe16ad39bbfb85c,20,0.0,0.0,0.0,0.0
Personalized,9f73cc44b57b6c7ff00a97819b2a64ff,5,0.0,0.0,0.0,0.0
Personalized,9f73cc44b57b6c7ff00a97819b2a64ff,10,0.0,0.0,0.0,0.0
Personalized,9f73cc44b57b6c7ff00a97819b2a64ff,20,0.0,0.0,0.0,0.0
Personalized,9fa0a504d42412f2bc9878d90541121d,5,0.0,0.0,0.0,0.0
Personalized,9fa0a504d42412f2bc9878d90541121d,10,0.0,0.0,0.0,0.0
Personalized,9fa0a504d42412f2bc9878d90541121d,20,0.0,0.0,0.0,0.0
Personalized,9fb5481b271c1f4e3afa3fffeff3db93,5,0.0,0.0,0.0,0.0
Personalized,9fb5481b271c1f4e3afa3fffeff3db93,10,0.0,0.0,0.0,0.0
Personalized,9fb5481b271c1f4e3afa3fffeff3db93,20,0.0,0.0,0.0,0.0
Personalized,9fbc6085aef8a6c39c5c177e7634c4e4,5,0.0,0.0,0.0,0.0
Personalized,9fbc6085aef8a6c39c5c177e7634c4e4,10,0.0,0.0,0.0,0.0
Personalized,9fbc6085aef8a6c39c5c177e7634c4e4,20,0.0,0.0,0.0,0.0
Personalized,9fdf694ddd72ea586dc72ceb7a0d2d91,5,0.0,0.0,0.0,0.0
Personalized,9fdf694ddd72ea586dc72ceb7a0d2d91,10,0.0,0.0,0.0,0.0
Personalized,9fdf694ddd72ea586dc72ceb7a0d2d91,20,0.0,0.0,0.0,0.0
Personalized,9fe8cb705d35cf54025160f9f01b7cc4,5,0.0,0.0,0.0,0.0
Personalized,9fe8cb705d35cf54025160f9f01b7cc4,10,0.0,0.0,0.0,0.0
Personalized,9fe8cb705d35cf54025160f9f01b7cc4,20,0.0,0.0,0.0,0.0
Personalized,9ff6787921b9aecefdb9c8212ebd8679,5,0.0,0.0,0.0,0.0
Personalized,9ff6787921b9aecefdb9c8212ebd8679,10,0.0,0.0,0.0,0.0
Personalized,9ff6787921b9aecefdb9c8212ebd8679,20,0.0,0.0,0.0,0.0
Personalized,a00a13ac36037d575bb016caf8f50d53,5,0.0,0.0,0.0,0.0
Personalized,a00a13ac36037d575bb016caf8f50d53,10,0.0,0.0,0.0,0.0
Personalized,a00a13ac36037d575bb016caf8f50d53,20,0.0,0.0,0.0,0.0
Personalized,a017de101a9c4fab4995c1bc81e737ea,5,0.0,0.0,0.0,0.0
Personalized,a017de101a9c4fab4995c1bc81e737ea,10,0.0,0.0,0.0,0.0
Personalized,a017de101a9c4fab4995c1bc81e737ea,20,0.0,0.0,0.0,0.0
Personalized,a029899dd8534557a81c369475ff80c8,5,0.2,1.0,0.43067655807339306,1.0
Personalized,a029899dd8534557a81c369475ff80c8,10,0.1,1.0,0.43067655807339306,1.0
Personalized,a029899dd8534557a81c369475ff80c8,20,0.05,1.0,0.43067655807339306,1.0
Personalized,a06d716c15cbac833955aebc7e1dbdd8,5,0.0,0.0,0.0,0.0
Personalized,a06d716c15cbac833955aebc7e1dbdd8,10,0.0,0.0,0.0,0.0
Personalized,a06d716c15cbac833955aebc7e1dbdd8,20,0.0,0.0,0.0,0.0
Personalized,a06f383add4d40457f1909b67ce6b7fb,5,0.0,0.0,0.0,0.0
Personalized,a06f383add4d40457f1909b67ce6b7fb,10,0.0,0.0,0.0,0.0
Personalized,a06f383add4d40457f1909b67ce6b7fb,20,0.0,0.0,0.0,0.0
Personalized,a08abf6ef3509b1e3b0e96bea4dbe96c,5,0.0,0.0,0.0,0.0
Personalized,a08abf6ef3509b1e3b0e96bea4dbe96c,10,0.0,0.0,0.0,0.0
Personalized,a08abf6ef3509b1e3b0e96bea4dbe96c,20,0.0,0.0,0.0,0.0
Personalized,a0abd26659c9914690cbd3320d39fd96,5,0.0,0.0,0.0,0.0
Personalized,a0abd26659c9914690cbd3320d39fd96,10,0.0,0.0,0.0,0.0
Personalized,a0abd26659c9914690cbd3320d39fd96,20,0.0,0.0,0.0,0.0
Personalized,a0b4713c96aeb3aff3b23412e63d5f75,5,0.0,0.0,0.0,0.0
Personalized,a0b4713c96aeb3aff3b23412e63d5f75,10,0.0,0.0,0.0,0.0
Personalized,a0b4713c96aeb3aff3b23412e63d5f75,20,0.0,0.0,0.0,0.0
Personalized,a0d44d593fe455c0ec7ed8f4715190cb,5,0.0,0.0,0.0,0.0
Personalized,a0d44d593fe455c0ec7ed8f4715190cb,10,0.0,0.0,0.0,0.0
Personalized,a0d44d593fe455c0ec7ed8f4715190cb,20,0.0,0.0,0.0,0.0
Personalized,a0d58c3abf0bc947e39f72976db72428,5,0.0,0.0,0.0,0.0
Personalized,a0d58c3abf0bc947e39f72976db72428,10,0.0,0.0,0.0,0.0
Personalized,a0d58c3abf0bc947e39f72976db72428,20,0.0,0.0,0.0,0.0
Personalized,a0e0770d529c5da6dd71d5be8620aa3b,5,0.0,0.0,0.0,0.0
Personalized,a0e0770d529c5da6dd71d5be8620aa3b,10,0.0,0.0,0.0,0.0
Personalized,a0e0770d529c5da6dd71d5be8620aa3b,20,0.0,0.0,0.0,0.0
Personalized,a0ef77ac3d3662b055dc12b045da37ed,5,0.0,0.0,0.0,0.0
Personalized,a0ef77ac3d3662b055dc12b045da37ed,10,0.0,0.0,0.0,0.0
Personalized,a0ef77ac3d3662b055dc12b045da37ed,20,0.0,0.0,0.0,0.0
Personalized,a0f0a2082b269a9715ba874c94b592f3,5,0.0,0.0,0.0,0.0
Personalized,a0f0a2082b269a9715ba874c94b592f3,10,0.0,0.0,0.0,0.0
Personalized,a0f0a2082b269a9715ba874c94b592f3,20,0.0,0.0,0.0,0.0
Personalized,a1044dd75b74fbc485b040575a14acf0,5,0.0,0.0,0.0,0.0
Personalized,a1044dd75b74fbc485b040575a14acf0,10,0.0,0.0,0.0,0.0
Personalized,a1044dd75b74fbc485b040575a14acf0,20,0.0,0.0,0.0,0.0
Personalized,a10fe3c477989c968aa284bd448b1d5b,5,0.0,0.0,0.0,0.0
Personalized,a10fe3c477989c968aa284bd448b1d5b,10,0.0,0.0,0.0,0.0
Personalized,a10fe3c477989c968aa284bd448b1d5b,20,0.0,0.0,0.0,0.0
Personalized,a124666e823bbd5fb77a72afc8c1360c,5,0.0,0.0,0.0,0.0
Personalized,a124666e823bbd5fb77a72afc8c1360c,10,0.0,0.0,0.0,0.0
Personalized,a124666e823bbd5fb77a72afc8c1360c,20,0.0,0.0,0.0,0.0
Personalized,a132c0c285d1c5edaeb7180877baeab5,5,0.0,0.0,0.0,0.0
Personalized,a132c0c285d1c5edaeb7180877baeab5,10,0.0,0.0,0.0,0.0
Personalized,a132c0c285d1c5edaeb7180877baeab5,20,0.0,0.0,0.0,0.0
Personalized,a147b35c04951884b4bbd65a0085cf88,5,0.0,0.0,0.0,0.0
Personalized,a147b35c04951884b4bbd65a0085cf88,10,0.0,0.0,0.0,0.0
Personalized,a147b35c04951884b4bbd65a0085cf88,20,0.0,0.0,0.0,0.0
Personalized,a176838867d89ed62981cdf02b7ca3e1,5,0.0,0.0,0.0,0.0
Personalized,a176838867d89ed62981cdf02b7ca3e1,10,0.0,0.0,0.0,0.0
Personalized,a176838867d89ed62981cdf02b7ca3e1,20,0.0,0.0,0.0,0.0
Personalized,a1874c5550d2f0bc14cc122164603713,5,0.0,0.0,0.0,0.0
Personalized,a1874c5550d2f0bc14cc122164603713,10,0.0,0.0,0.0,0.0
Personalized,a1874c5550d2f0bc14cc122164603713,20,0.0,0.0,0.0,0.0
Personalized,a1a374f4c131638dc698c76bebd11769,5,0.0,0.0,0.0,0.0
Personalized,a1a374f4c131638dc698c76bebd11769,10,0.0,0.0,0.0,0.0
Personalized,a1a374f4c131638dc698c76bebd11769,20,0.0,0.0,0.0,0.0
Personalized,a1bb96820529725c3c79a77c69e7e792,5,0.0,0.0,0.0,0.0
Personalized,a1bb96820529725c3c79a77c69e7e792,10,0.0,0.0,0.0,0.0
Personalized,a1bb96820529725c3c79a77c69e7e792,20,0.0,0.0,0.0,0.0
Personalized,a1c1665f040ebd05f327c8e9dc1cdf4f,5,0.0,0.0,0.0,0.0
Personalized,a1c1665f040ebd05f327c8e9dc1cdf4f,10,0.0,0.0,0.0,0.0
Personalized,a1c1665f040ebd05f327c8e9dc1cdf4f,20,0.0,0.0,0.0,0.0
Personalized,a1c61f8566347ec44ea37d22854634a1,5,0.0,0.0,0.0,0.0
Personalized,a1c61f8566347ec44ea37d22854634a1,10,0.0,0.0,0.0,0.0
Personalized,a1c61f8566347ec44ea37d22854634a1,20,0.0,0.0,0.0,0.0
Personalized,a1f6aec75e41168caba548372f245c68,5,0.0,0.0,0.0,0.0
Personalized,a1f6aec75e41168caba548372f245c68,10,0.0,0.0,0.0,0.0
Personalized,a1f6aec75e41168caba548372f245c68,20,0.0,0.0,0.0,0.0
Personalized,a2027a1c6f9e04a875c44ea09061d3f2,5,0.0,0.0,0.0,0.0
Personalized,a2027a1c6f9e04a875c44ea09061d3f2,10,0.0,0.0,0.0,0.0
Personalized,a2027a1c6f9e04a875c44ea09061d3f2,20,0.05,1.0,0.23981246656813146,1.0
Personalized,a2370b590b2453d5a748d4c4c35f900b,5,0.0,0.0,0.0,0.0
Personalized,a2370b590b2453d5a748d4c4c35f900b,10,0.0,0.0,0.0,0.0
Personalized,a2370b590b2453d5a748d4c4c35f900b,20,0.0,0.0,0.0,0.0
Personalized,a239b8e2fbce33780f1f1912e2ee5275,5,0.0,0.0,0.0,0.0
Personalized,a239b8e2fbce33780f1f1912e2ee5275,10,0.0,0.0,0.0,0.0
Personalized,a239b8e2fbce33780f1f1912e2ee5275,20,0.0,0.0,0.0,0.0
Personalized,a24587c47d40ff560266576b543d16d8,5,0.0,0.0,0.0,0.0
Personalized,a24587c47d40ff560266576b543d16d8,10,0.0,0.0,0.0,0.0
Personalized,a24587c47d40ff560266576b543d16d8,20,0.0,0.0,0.0,0.0
Personalized,a253d10c681ebc4ee987907d2fd156ce,5,0.0,0.0,0.0,0.0
Personalized,a253d10c681ebc4ee987907d2fd156ce,10,0.0,0.0,0.0,0.0
Personalized,a253d10c681ebc4ee987907d2fd156ce,20,0.0,0.0,0.0,0.0
Personalized,a262442e3ab89611b44877c7aaf77468,5,0.0,0.0,0.0,0.0
Personalized,a262442e3ab89611b44877c7aaf77468,10,0.0,0.0,0.0,0.0
Personalized,a262442e3ab89611b44877c7aaf77468,20,0.0,0.0,0.0,0.0
Personalized,a26fff917d367b218a794da1eecba3fc,5,0.0,0.0,0.0,0.0
Personalized,a26fff917d367b218a794da1eecba3fc,10,0.0,0.0,0.0,0.0
Personalized,a26fff917d367b218a794da1eecba3fc,20,0.0,0.0,0.0,0.0
Personalized,a278e5ab3d212b2c8285bdfa911b25a7,5,0.0,0.0,0.0,0.0
Personalized,a278e5ab3d212b2c8285bdfa911b25a7,10,0.0,0.0,0.0,0.0
Personalized,a278e5ab3d212b2c8285bdfa911b25a7,20,0.0,0.0,0.0,0.0
Personalized,a2b7188b91416738f3f713f6e107f276,5,0.0,0.0,0.0,0.0
Personalized,a2b7188b91416738f3f713f6e107f276,10,0.0,0.0,0.0,0.0
Personalized,a2b7188b91416738f3f713f6e107f276,20,0.0,0.0,0.0,0.0
Personalized,a2c15de05ef380b5a7eaf915898926db,5,0.0,0.0,0.0,0.0
Personalized,a2c15de05ef380b5a7eaf915898926db,10,0.0,0.0,0.0,0.0
Personalized,a2c15de05ef380b5a7eaf915898926db,20,0.0,0.0,0.0,0.0
Personalized,a2d2201f14b81eb836de9fef6d305311,5,0.0,0.0,0.0,0.0
Personalized,a2d2201f14b81eb836de9fef6d305311,10,0.0,0.0,0.0,0.0
Personalized,a2d2201f14b81eb836de9fef6d305311,20,0.0,0.0,0.0,0.0
Personalized,a2d8125361b16f316df65f4603b88e23,5,0.0,0.0,0.0,0.0
Personalized,a2d8125361b16f316df65f4603b88e23,10,0.0,0.0,0.0,0.0
Personalized,a2d8125361b16f316df65f4603b88e23,20,0.0,0.0,0.0,0.0
Personalized,a2eb3545fdbc2c6687e8d66c78c206d6,5,0.0,0.0,0.0,0.0
Personalized,a2eb3545fdbc2c6687e8d66c78c206d6,10,0.0,0.0,0.0,0.0
Personalized,a2eb3545fdbc2c6687e8d66c78c206d6,20,0.0,0.0,0.0,0.0
Personalized,a2ee01609cebac76651bfc4814f5500e,5,0.0,0.0,0.0,0.0
Personalized,a2ee01609cebac76651bfc4814f5500e,10,0.0,0.0,0.0,0.0
Personalized,a2ee01609cebac76651bfc4814f5500e,20,0.0,0.0,0.0,0.0
Personalized,a3021c629bd1d99347a8e75a9ab035d8,5,0.0,0.0,0.0,0.0
Personalized,a3021c629bd1d99347a8e75a9ab035d8,10,0.0,0.0,0.0,0.0
Personalized,a3021c629bd1d99347a8e75a9ab035d8,20,0.0,0.0,0.0,0.0
Personalized,a30af9d68fbfcafb8451854c528587f5,5,0.0,0.0,0.0,0.0
Personalized,a30af9d68fbfcafb8451854c528587f5,10,0.0,0.0,0.0,0.0
Personalized,a30af9d68fbfcafb8451854c528587f5,20,0.0,0.0,0.0,0.0
Personalized,a31ef19138e1e8ddad1c8c30612a044d,5,0.0,0.0,0.0,0.0
Personalized,a31ef19138e1e8ddad1c8c30612a044d,10,0.0,0.0,0.0,0.0
Personalized,a31ef19138e1e8ddad1c8c30612a044d,20,0.0,0.0,0.0,0.0
Personalized,a3203516c1f7fc078f5631f47ed90739,5,0.0,0.0,0.0,0.0
Personalized,a3203516c1f7fc078f5631f47ed90739,10,0.0,0.0,0.0,0.0
Personalized,a3203516c1f7fc078f5631f47ed90739,20,0.0,0.0,0.0,0.0
Personalized,a327e19095ffb086d25f7ee477c9d3c6,5,0.0,0.0,0.0,0.0
Personalized,a327e19095ffb086d25f7ee477c9d3c6,10,0.0,0.0,0.0,0.0
Personalized,a327e19095ffb086d25f7ee477c9d3c6,20,0.0,0.0,0.0,0.0
Personalized,a32fd99e791dbe323486039bce9ac35e,5,0.0,0.0,0.0,0.0
Personalized,a32fd99e791dbe323486039bce9ac35e,10,0.0,0.0,0.0,0.0
Personalized,a32fd99e791dbe323486039bce9ac35e,20,0.0,0.0,0.0,0.0
Personalized,a35e6ad969a4298593c504f69c03efb4,5,0.0,0.0,0.0,0.0
Personalized,a35e6ad969a4298593c504f69c03efb4,10,0.0,0.0,0.0,0.0
Personalized,a35e6ad969a4298593c504f69c03efb4,20,0.0,0.0,0.0,0.0
Personalized,a366793a4999f8cc135855c4dd347421,5,0.0,0.0,0.0,0.0
Personalized,a366793a4999f8cc135855c4dd347421,10,0.0,0.0,0.0,0.0
Personalized,a366793a4999f8cc135855c4dd347421,20,0.0,0.0,0.0,0.0
Personalized,a368079a0bebc82daf9ee12fd8a6ccd1,5,0.0,0.0,0.0,0.0
Personalized,a368079a0bebc82daf9ee12fd8a6ccd1,10,0.0,0.0,0.0,0.0
Personalized,a368079a0bebc82daf9ee12fd8a6ccd1,20,0.0,0.0,0.0,0.0
Personalized,a38b86dce31f7c014a0c958b548f6a64,5,0.0,0.0,0.0,0.0
Personalized,a38b86dce31f7c014a0c958b548f6a64,10,0.0,0.0,0.0,0.0
Personalized,a38b86dce31f7c014a0c958b548f6a64,20,0.0,0.0,0.0,0.0
Personalized,a38b9fe75865c4716f17f8f5cb8e7a6d,5,0.0,0.0,0.0,0.0
Personalized,a38b9fe75865c4716f17f8f5cb8e7a6d,10,0.0,0.0,0.0,0.0
Personalized,a38b9fe75865c4716f17f8f5cb8e7a6d,20,0.0,0.0,0.0,0.0
Personalized,a3ad86e859f1d0466bc1beb77fdf218c,5,0.0,0.0,0.0,0.0
Personalized,a3ad86e859f1d0466bc1beb77fdf218c,10,0.0,0.0,0.0,0.0
Personalized,a3ad86e859f1d0466bc1beb77fdf218c,20,0.0,0.0,0.0,0.0
Personalized,a3c22bbd3ae5d6200ac82078b67eec2a,5,0.0,0.0,0.0,0.0
Personalized,a3c22bbd3ae5d6200ac82078b67eec2a,10,0.0,0.0,0.0,0.0
Personalized,a3c22bbd3ae5d6200ac82078b67eec2a,20,0.0,0.0,0.0,0.0
Personalized,a3cff19572a9d98802efdd6603792ce9,5,0.0,0.0,0.0,0.0
Personalized,a3cff19572a9d98802efdd6603792ce9,10,0.0,0.0,0.0,0.0
Personalized,a3cff19572a9d98802efdd6603792ce9,20,0.0,0.0,0.0,0.0
Personalized,a3dc27d87234f862d7e61a0148c77fa9,5,0.0,0.0,0.0,0.0
Personalized,a3dc27d87234f862d7e61a0148c77fa9,10,0.0,0.0,0.0,0.0
Personalized,a3dc27d87234f862d7e61a0148c77fa9,20,0.0,0.0,0.0,0.0
Personalized,a40096fc0a3862e9e12bc55b5f8e6ab2,5,0.0,0.0,0.0,0.0
Personalized,a40096fc0a3862e9e12bc55b5f8e6ab2,10,0.0,0.0,0.0,0.0
Personalized,a40096fc0a3862e9e12bc55b5f8e6ab2,20,0.0,0.0,0.0,0.0
Personalized,a4030b5e97ffc14114e66d82df860f6f,5,0.0,0.0,0.0,0.0
Personalized,a4030b5e97ffc14114e66d82df860f6f,10,0.0,0.0,0.0,0.0
Personalized,a4030b5e97ffc14114e66d82df860f6f,20,0.0,0.0,0.0,0.0
Personalized,a43931660f8bbcc1c64db8ddf4b10dff,5,0.0,0.0,0.0,0.0
Personalized,a43931660f8bbcc1c64db8ddf4b10dff,10,0.0,0.0,0.0,0.0
Personalized,a43931660f8bbcc1c64db8ddf4b10dff,20,0.0,0.0,0.0,0.0
Personalized,a44636f3316d0114566918bd02ef58bd,5,0.0,0.0,0.0,0.0
Personalized,a44636f3316d0114566918bd02ef58bd,10,0.0,0.0,0.0,0.0
Personalized,a44636f3316d0114566918bd02ef58bd,20,0.0,0.0,0.0,0.0
Personalized,a44b31b99d33ba6c128b857d28842ea8,5,0.0,0.0,0.0,0.0
Personalized,a44b31b99d33ba6c128b857d28842ea8,10,0.0,0.0,0.0,0.0
Personalized,a44b31b99d33ba6c128b857d28842ea8,20,0.0,0.0,0.0,0.0
Personalized,a484d6a80277ccf24d9980cf34c47546,5,0.0,0.0,0.0,0.0
Personalized,a484d6a80277ccf24d9980cf34c47546,10,0.0,0.0,0.0,0.0
Personalized,a484d6a80277ccf24d9980cf34c47546,20,0.0,0.0,0.0,0.0
Personalized,a48616b0798c3f1d5cae097c18180be8,5,0.0,0.0,0.0,0.0
Personalized,a48616b0798c3f1d5cae097c18180be8,10,0.0,0.0,0.0,0.0
Personalized,a48616b0798c3f1d5cae097c18180be8,20,0.0,0.0,0.0,0.0
Personalized,a4e456eca4b667dc31e1881a4b56b319,5,0.0,0.0,0.0,0.0
Personalized,a4e456eca4b667dc31e1881a4b56b319,10,0.0,0.0,0.0,0.0
Personalized,a4e456eca4b667dc31e1881a4b56b319,20,0.0,0.0,0.0,0.0
Personalized,a4e71a98a7a1490fff07e7a65cf06be2,5,0.0,0.0,0.0,0.0
Personalized,a4e71a98a7a1490fff07e7a65cf06be2,10,0.0,0.0,0.0,0.0
Personalized,a4e71a98a7a1490fff07e7a65cf06be2,20,0.0,0.0,0.0,0.0
Personalized,a4e8a2fb3d4d783c8eec5bf1ea80d3c6,5,0.0,0.0,0.0,0.0
Personalized,a4e8a2fb3d4d783c8eec5bf1ea80d3c6,10,0.0,0.0,0.0,0.0
Personalized,a4e8a2fb3d4d783c8eec5bf1ea80d3c6,20,0.0,0.0,0.0,0.0
Personalized,a50ba93de0b9232054725bee745d71f0,5,0.0,0.0,0.0,0.0
Personalized,a50ba93de0b9232054725bee745d71f0,10,0.0,0.0,0.0,0.0
Personalized,a50ba93de0b9232054725bee745d71f0,20,0.0,0.0,0.0,0.0
Personalized,a518c60e2e7f3a2820b4ef5cf5107189,5,0.0,0.0,0.0,0.0
Personalized,a518c60e2e7f3a2820b4ef5cf5107189,10,0.0,0.0,0.0,0.0
Personalized,a518c60e2e7f3a2820b4ef5cf5107189,20,0.0,0.0,0.0,0.0
Personalized,a53b3da0cf3e158e78cad26c27a06d19,5,0.0,0.0,0.0,0.0
Personalized,a53b3da0cf3e158e78cad26c27a06d19,10,0.0,0.0,0.0,0.0
Personalized,a53b3da0cf3e158e78cad26c27a06d19,20,0.0,0.0,0.0,0.0
Personalized,a53c5bbb7be8b7a0f586d31c2bc499ef,5,0.0,0.0,0.0,0.0
Personalized,a53c5bbb7be8b7a0f586d31c2bc499ef,10,0.0,0.0,0.0,0.0
Personalized,a53c5bbb7be8b7a0f586d31c2bc499ef,20,0.0,0.0,0.0,0.0
Personalized,a54de86aa4370cc93031bb4e99d436b0,5,0.0,0.0,0.0,0.0
Personalized,a54de86aa4370cc93031bb4e99d436b0,10,0.0,0.0,0.0,0.0
Personalized,a54de86aa4370cc93031bb4e99d436b0,20,0.0,0.0,0.0,0.0
Personalized,a55e19719dab7efad8d5b7b0bedf5326,5,0.0,0.0,0.0,0.0
Personalized,a55e19719dab7efad8d5b7b0bedf5326,10,0.0,0.0,0.0,0.0
Personalized,a55e19719dab7efad8d5b7b0bedf5326,20,0.0,0.0,0.0,0.0
Personalized,a565d889e6411ccbb4232fdfec246789,5,0.0,0.0,0.0,0.0
Personalized,a565d889e6411ccbb4232fdfec246789,10,0.0,0.0,0.0,0.0
